"Country Code","Country","Item Code","Item","Element Code","Element","Unit","Y1961","Y1961F","Y1962","Y1962F","Y1963","Y1963F","Y1964","Y1964F","Y1965","Y1965F","Y1966","Y1966F","Y1967","Y1967F","Y1968","Y1968F","Y1969","Y1969F","Y1970","Y1970F","Y1971","Y1971F","Y1972","Y1972F","Y1973","Y1973F","Y1974","Y1974F","Y1975","Y1975F","Y1976","Y1976F","Y1977","Y1977F","Y1978","Y1978F","Y1979","Y1979F","Y1980","Y1980F","Y1981","Y1981F","Y1982","Y1982F","Y1983","Y1983F","Y1984","Y1984F","Y1985","Y1985F","Y1986","Y1986F","Y1987","Y1987F","Y1988","Y1988F","Y1989","Y1989F","Y1990","Y1990F","Y1991","Y1991F","Y1992","Y1992F","Y1993","Y1993F","Y1994","Y1994F","Y1995","Y1995F","Y1996","Y1996F","Y1997","Y1997F","Y1998","Y1998F","Y1999","Y1999F","Y2000","Y2000F","Y2001","Y2001F","Y2002","Y2002F","Y2003","Y2003F","Y2004","Y2004F","Y2005","Y2005F","Y2006","Y2006F","Y2007","Y2007F","Y2008","Y2008F","Y2009","Y2009F","Y2010","Y2010F","Y2011","Y2011F","Y2012","Y2012F","Y2013","Y2013F"
"231","United States of America","497","Lemons and limes","5510","Production","tonnes","505212.00","","589761.00","","462375.00","","673221.00","","510382.00","","558696.00","","632650.00","","606994.00","","570417.00","","547537.00","","599011.00","","614923.00","","805213.00","","651719.00","","1053418.00","","646820.00","","932581.00","","915345.00","","702160.00","","755690.00","","1122180.00","","901740.00","","929900.00","","782000.00","","942600.00","","696720.00","","1043260.00","","763850.00","","738450.00","","705800.00","","710300.00","","758400.00","","894500.00","","900800.00","","822800.00","","912600.00","","885400.00","","831000.00","","677670.00","","762040.00","","913530.00","","733001.00","","930772.00","","723934.00","","789250.00","","854570.00","","723934.00","","561550.00","","827350.00","","800137.00","","834611.00","","771108.00","","827353.00",""
"231","United States of America","201","Lentils","5312","Area harvested","Ha","14973.00","","23067.00","","23876.00","","29946.00","","21448.00","","26709.00","","24685.00","","25000.00","F","27700.00","F","32667.00","","36900.00","","33000.00","","45300.00","","38000.00","","40600.00","","35700.00","","48000.00","","53560.00","","63984.00","","92144.00","","78100.00","","74060.00","","40870.00","","29060.00","","44320.00","","65240.00","","57460.00","","28730.00","","37230.00","","42090.00","","48970.00","","50990.00","","57860.00","","72030.00","","66000.00","","56660.00","","69610.00","","64140.00","","70620.00","","86604.00","","79724.00","","87008.00","","95912.00","","133143.00","","177659.00","","164709.00","","119384.00","","105624.00","","164302.00","","256571.00","","166330.00","","182110.00","","140426.00",""
"231","United States of America","201","Lentils","5419","Yield","Hg/Ha","6785.55","Fc","10756.06","Fc","11151.78","Fc","12329.53","Fc","12329.35","Fc","10665.32","Fc","11760.18","Fc","12791.20","Fc","13067.15","Fc","10000.92","Fc","10431.98","Fc","11974.85","Fc","7874.61","Fc","11684.21","Fc","12246.31","Fc","12170.87","Fc","2866.67","Fc","11193.05","Fc","10122.84","Fc","10615.99","Fc","11465.56","Fc","9598.70","Fc","10424.52","Fc","9296.63","Fc","8429.60","Fc","12415.70","Fc","14161.16","Fc","14114.17","Fc","14144.51","Fc","9752.91","Fc","15552.38","Fc","13618.36","Fc","16107.85","Fc","13327.78","Fc","15284.85","Fc","10670.67","Fc","15579.66","Fc","13704.40","Fc","15331.35","Fc","15864.51","Fc","16488.26","Fc","13403.25","Fc","11548.82","Fc","14247.24","Fc","13396.45","Fc","8933.63","Fc","13867.94","Fc","10276.55","Fc","16133.64","Fc","15304.73","Fc","12904.47","Fc","13206.03","Fc","16211.96","Fc"
"231","United States of America","201","Lentils","5510","Production","tonnes","10160.00","","24811.00","","26626.00","","36922.00","","26444.00","","28486.00","","29030.00","","31978.00","","36196.00","","32670.00","","38494.00","","39517.00","","35672.00","","44400.00","","49720.00","","43450.00","","13760.00","","59950.00","","64770.00","","97820.00","","89546.00","","71088.00","","42605.00","","27016.00","","37360.00","","81000.00","","81370.00","","40550.00","","52660.00","","41050.00","","76160.00","","69440.00","","93200.00","","96000.00","","100880.00","","60460.00","","108450.00","","87900.00","","108270.00","","137393.00","","131451.00","","116619.00","","110767.00","","189692.00","","238000.00","","147145.00","","165561.00","","108545.00","","265079.00","","392675.00","","214640.00","","240495.00","","227658.00",""
"231","United States of America","372","Lettuce and chicory","5312","Area harvested","Ha","88236.00","","80135.00","","86982.00","","86031.00","","86982.00","","87799.00","","89495.00","","89426.00","","92498.00","","94995.00","","87714.00","","89220.00","","91033.00","","92397.00","","92591.00","","91053.00","","93683.00","","96757.00","","99493.00","","95706.00","","90584.00","","87430.00","","83250.00","","86330.00","","89830.00","","85570.00","","91020.00","","97030.00","","98440.00","","93600.00","","89900.00","","112480.00","","112730.00","","118840.00","","110160.00","","119500.00","","116980.00","","115340.00","","116290.00","","113819.00","","116510.00","","120072.00","","128287.00","","127315.00","","118453.00","","129946.00","","120921.00","","112670.00","","105300.00","","106230.00","","105137.00","","108294.00","","104854.00",""
"231","United States of America","372","Lettuce and chicory","5419","Yield","Hg/Ha","195622.08","Fc","212567.79","Fc","204705.34","Fc","206345.97","Fc","213200.09","Fc","214574.31","Fc","217765.80","Fc","224563.21","Fc","220052.33","Fc","222223.06","Fc","244946.07","Fc","247689.98","Fc","251800.67","Fc","252482.12","Fc","262862.81","Fc","278628.93","Fc","290054.97","Fc","282564.98","Fc","279513.13","Fc","299990.49","Fc","313708.82","Fc","326581.27","Fc","314678.68","Fc","336140.39","Fc","309707.22","Fc","308986.79","Fc","338255.33","Fc","329588.79","Fc","346647.70","Fc","354700.85","Fc","357063.40","Fc","343723.33","Fc","336201.54","Fc","334870.41","Fc","332516.34","Fc","305330.54","Fc","371858.44","Fc","334097.45","Fc","370763.61","Fc","385357.63","Fc","371322.03","Fc","378197.66","Fc","366718.69","Fc","377442.01","Fc","376137.03","Fc","357129.04","Fc","360571.45","Fc","356314.01","Fc","363474.83","Fc","386480.28","Fc","387191.47","Fc","357872.37","Fc","342009.46","Fc"
"231","United States of America","372","Lettuce and chicory","5510","Production","tonnes","1726091.00","","1703412.00","","1780568.00","","1775215.00","","1854457.00","","1883941.00","","1948895.00","","2008179.00","","2035440.00","","2111008.00","","2148520.00","","2209890.00","","2292217.00","","2332859.00","","2433873.00","","2537000.00","","2717322.00","","2734014.00","","2780960.00","","2871089.00","","2841700.00","","2855300.00","","2619700.00","","2901900.00","","2782100.00","","2644000.00","","3078800.00","","3198000.00","","3412400.00","","3320000.00","","3210000.00","","3866200.00","","3790000.00","","3979600.00","","3663000.00","","3648700.00","","4350000.00","","3853480.00","","4311610.00","","4386102.00","","4326273.00","","4541095.00","","4704524.00","","4805403.00","","4455456.00","","4640749.00","","4360066.00","","4014590.00","","3827390.00","","4105580.00","","4070815.00","","3875543.00","","3586106.00",""
"231","United States of America","333","Linseed","5312","Area harvested","Ha","1017380.00","","1136360.00","","1283645.00","","1143221.00","","1122987.00","","1042456.00","","799243.00","","846591.00","","1054191.00","","1147672.00","","625231.00","","464977.00","","687956.00","","671364.00","","611471.00","","386500.00","","501400.00","","278000.00","","355300.00","","268300.00","","233500.00","","297400.00","","234700.00","","217700.00","","236300.00","","276400.00","","187400.00","","91500.00","","66000.00","","102400.00","","138400.00","","66770.00","","77300.00","","69200.00","","59490.00","","37230.00","","59100.00","","133140.00","","154190.00","","209225.00","","233911.00","","284497.00","","237958.00","","206797.00","","386480.00","","310397.00","","141237.00","","137595.00","","127070.00","","169160.00","","70010.00","","135980.00","","56960.00",""
"231","United States of America","333","Linseed","5419","Yield","Hg/Ha","5537.16","Fc","7204.32","Fc","6142.43","Fc","5421.61","Fc","8007.66","Fc","5699.32","Fc","6367.70","Fc","8095.94","Fc","8416.24","Fc","6510.54","Fc","7393.22","Fc","7584.07","Fc","6058.24","Fc","5328.29","Fc","6460.85","Fc","4981.63","Fc","7234.26","Fc","7870.65","Fc","8589.02","Fc","7316.44","Fc","7929.25","Fc","8778.41","Fc","7469.11","Fc","8194.76","Fc","8929.33","Fc","10600.58","Fc","10085.38","Fc","4480.87","Fc","4675.76","Fc","9453.13","Fc","11378.61","Fc","12505.62","Fc","11435.96","Fc","10722.54","Fc","9440.24","Fc","10929.36","Fc","10401.02","Fc","12798.56","Fc","12980.74","Fc","13026.79","Fc","12439.26","Fc","10591.75","Fc","11225.38","Fc","12735.10","Fc","12944.34","Fc","9017.29","Fc","10603.74","Fc","10552.13","Fc","14838.28","Fc","13598.37","Fc","10125.70","Fc","10763.35","Fc","14965.24","Fc"
"231","United States of America","333","Linseed","5510","Production","tonnes","563340.00","","818670.00","","788470.00","","619810.00","","899250.00","","594129.00","","508934.00","","685395.00","","887232.00","","747196.00","","462247.00","","352642.00","","416780.00","","357722.00","","395062.00","","192540.00","","362726.00","","218804.00","","305168.00","","196300.00","","185148.00","","261070.00","","175300.00","","178400.00","","211000.00","","293000.00","","189000.00","","41000.00","","30860.00","","96800.00","","157480.00","","83500.00","","88400.00","","74200.00","","56160.00","","40690.00","","61470.00","","170400.00","","200150.00","","272553.00","","290968.00","","301332.00","","267117.00","","263358.00","","500273.00","","279894.00","","149764.00","","145192.00","","188550.00","","230030.00","","70890.00","","146360.00","","85242.00",""
"231","United States of America","333","Linseed","5525","Seed","tonnes","56000.00","","61000.00","","53000.00","","51000.00","","48000.00","","37000.00","","40000.00","","50000.00","","58000.00","","32000.00","","24000.00","","36000.00","","34545.00","","31269.00","","26773.00","","26493.00","","14148.00","","18390.00","","16511.00","","13894.00","","17552.00","","12345.00","","11126.00","","12980.00","","13132.00","","9195.00","","5664.00","","4000.00","","5360.00","","7300.00","","3530.00","","4240.00","","3660.00","","3400.00","","1980.00","","3100.00","","6913.00","","7950.00","","11000.00","","12000.00","","16200.00","","12200.00","","10800.00","","20200.00","","16700.00","","7290.00","","6985.00","","6528.00","","8662.00","","3600.00","F","7000.00","F","3000.00","F","3200.00","F"
"231","United States of America","56","Maize","5312","Area harvested","Ha","23323008.00","","22551008.00","","23968000.00","","22407008.00","","22416032.00","","23067568.00","","24561648.00","","22653984.00","","22085008.00","","23211632.00","","25949296.00","","23274368.00","","25148032.00","","26468096.00","","27366480.00","","28937056.00","","28980752.00","","29109344.00","","29298800.00","","29525904.00","","30158400.00","","29427904.00","","20834000.00","","29095008.00","","30436000.00","","27885008.00","","24080000.00","","23573008.00","","26216000.00","","27094800.00","","27851000.00","","29168800.00","","25468000.00","","29345000.00","","26389000.00","","29398000.00","","29409000.00","","29376000.00","","28525000.00","","29315744.00","","27829722.00","","28057158.00","","28710327.00","","29797730.00","","30399000.00","","28586492.00","","35013779.00","","31796493.00","","32168810.00","","32960380.00","","33989510.00","","35359439.00","","35478012.00",""
"231","United States of America","56","Maize","5419","Yield","Hg/Ha","39183.63","Fc","40620.80","Fc","42595.55","Fc","39498.36","Fc","46492.14","Fc","45891.88","Fc","50264.67","Fc","49890.92","Fc","53908.03","Fc","45438.91","Fc","55269.57","Fc","60896.74","Fc","57277.55","Fc","45118.59","Fc","54212.70","Fc","55206.44","Fc","57015.27","Fc","63420.53","Fc","68734.22","Fc","57118.32","Fc","68379.62","Fc","71082.19","Fc","50892.77","Fc","66980.56","Fc","74074.45","Fc","74930.23","Fc","75225.08","Fc","53109.05","Fc","72977.96","Fc","74380.32","Fc","68172.24","Fc","82526.20","Fc","63210.69","Fc","86997.10","Fc","71230.05","Fc","79776.52","Fc","79522.26","Fc","84382.49","Fc","83978.61","Fc","85910.22","Fc","86732.82","Fc","81179.05","Fc","89245.69","Fc","100636.38","Fc","92851.96","Fc","93576.03","Fc","94584.21","Fc","96596.19","Fc","103376.10","Fc","95922.72","Fc","92366.32","Fc","77439.03","Fc","99695.39","Fc"
"231","United States of America","56","Maize","5510","Production","tonnes","91388000.00","","91604000.00","","102093008.00","","88504000.00","","104216928.00","","105861408.00","","123458304.00","","113022816.00","","119055936.00","","105471120.00","","143420656.00","","141733312.00","","144041760.00","","119420320.00","","148361072.00","","159751184.00","","165234544.00","","184613008.00","","201383008.00","","168647008.00","","206222000.00","","209180000.00","","106030000.00","","194880000.00","","225453008.00","","208943008.00","","181142000.00","","125194000.00","","191319008.00","","201532000.00","","189866496.00","","240719008.00","","160984992.00","","255292992.00","","187968992.00","","234527008.00","","233867008.00","","247882000.00","","239548992.00","","251852210.00","","241375035.00","","227765357.00","","256227304.00","","299873563.00","","282260662.00","","267501056.00","","331175072.00","","307142010.00","","332548610.00","","316164930.00","","313948610.00","","273820066.00","","353699441.00",""
"231","United States of America","56","Maize","5525","Seed","tonnes","279000.00","","279000.00","","279000.00","","279000.00","","330000.00","","356000.00","","305000.00","","305000.00","","330000.00","","432000.00","","381000.00","","406000.00","","457000.00","","457000.00","","510600.00","","510600.00","","495300.00","","495300.00","","508000.00","","513080.00","","492760.00","","368300.00","","485140.00","","538480.00","","495300.00","","424180.00","","436880.00","","467360.00","","480060.00","","490220.00","","513080.00","","474980.00","","510540.00","","464820.00","","511733.80","","514578.60","","518718.80","","501294.40","","514273.80","","490169.20","","509397.00","","507314.20","","522198.60","","528091.40","","505333.00","","603123.00","","554761.40","","557403.00","","567359.80","","584200.00","","623011.20","","624000.00","F","626000.00","F"
"231","United States of America","446","Maize, green","5312","Area harvested","Ha","263297.00","","263030.00","","242630.00","","222934.00","","233205.00","","259161.00","","267655.00","","280346.00","","258105.00","","244285.00","","246612.00","","247757.00","","257336.00","","258813.00","","278460.00","","261050.00","","255264.00","","247148.00","","241772.00","","224941.00","","236616.00","","256160.00","","239000.00","","250982.00","","253500.00","","242200.00","","253000.00","","253650.00","","260000.00","","276590.00","","295040.00","","286350.00","","275860.00","","300190.00","","286960.00","","284080.00","","284170.00","","285180.00","","284740.00","","283121.00","","280078.00","","268240.00","","268390.00","","258921.00","","256780.00","","244028.00","","243462.00","","240340.00","","249350.00","","236860.00","","230550.00","","242621.00","","224006.00",""
"231","United States of America","446","Maize, green","5419","Yield","Hg/Ha","82224.94","Fc","84799.60","Fc","87733.92","Fc","85377.47","Fc","88345.06","Fc","89972.06","Fc","93521.03","Fc","99648.83","Fc","96977.82","Fc","94448.33","Fc","98839.55","Fc","101927.17","Fc","102053.35","Fc","96914.18","Fc","101414.92","Fc","103529.21","Fc","109934.42","Fc","115174.07","Fc","118779.68","Fc","115830.37","Fc","118568.48","Fc","122612.43","Fc","112750.63","Fc","120422.98","Fc","122666.67","Fc","124050.37","Fc","130869.57","Fc","112320.13","Fc","131038.46","Fc","130977.26","Fc","128292.77","Fc","132274.49","Fc","120479.23","Fc","146177.42","Fc","139535.13","Fc","142192.34","Fc","144434.67","Fc","145413.42","Fc","146131.91","Fc","153312.01","Fc","155807.95","Fc","159141.18","Fc","168153.28","Fc","162157.38","Fc","170301.81","Fc","174296.56","Fc","172115.16","Fc","161455.02","Fc","170122.32","Fc","159926.96","Fc","159814.79","Fc","168830.81","Fc","170013.39","Fc"
"231","United States of America","446","Maize, green","5510","Production","tonnes","2164958.00","","2230484.00","","2128688.00","","1903354.00","","2060251.00","","2331725.00","","2503137.00","","2793615.00","","2503046.00","","2307231.00","","2437502.00","","2525317.00","","2626200.00","","2508265.00","","2824000.00","","2702630.00","","2806230.00","","2846504.00","","2871760.00","","2605500.00","","2805520.00","","3140840.00","","2694740.00","","3022400.00","","3109600.00","","3004500.00","","3311000.00","","2849000.00","","3407000.00","","3622700.00","","3785150.00","","3787680.00","","3323540.00","","4388100.00","","4004100.00","","4039400.00","","4104400.00","","4146900.00","","4160960.00","","4340585.00","","4363838.00","","4268803.00","","4513066.00","","4198595.00","","4373010.00","","4253324.00","","4190350.00","","3880410.00","","4242000.00","","3788030.00","","3684530.00","","4096190.00","","3808402.00",""
"231","United States of America","571","Mangoes, mangosteens, guavas","5312","Area harvested","Ha",,,,,,,,,,,,,,,,,,,"570.00","","570.00","","570.00","","570.00","","550.00","","670.00","","690.00","","670.00","","670.00","","590.00","","590.00","","590.00","","610.00","","610.00","","690.00","","730.00","","850.00","","890.00","","970.00","","1010.00","","1010.00","","1010.00","","1010.00","","647.00","","647.00","","607.00","","607.00","","567.00","","567.00","","567.00","","690.00","","688.00","","526.00","","600.00","F","650.00","F","640.00","Im","600.00","Im","500.00","F","420.00","F","230.00","F","47.00","","45.00","","45.00","F","60.00","Im"
"231","United States of America","571","Mangoes, mangosteens, guavas","5419","Yield","Hg/Ha",,,,,,,,,,,,,,,,,,,"64736.84","Fc","78771.93","Fc","76578.95","Fc","109421.05","Fc","102054.55","Fc","121014.93","Fc","144623.19","Fc","65164.18","Fc","83776.12","Fc","109932.20","Fc","105711.86","Fc","101474.58","Fc","92016.39","Fc","148688.52","Fc","157826.09","Fc","149178.08","Fc","117400.00","Fc","152921.35","Fc","93505.15","Fc","98801.98","Fc","86435.64","Fc","123465.35","Fc","98811.88","Fc","14064.91","Fc","41885.63","Fc","59802.31","Fc","44810.54","Fc","47971.78","Fc","46737.21","Fc","41710.76","Fc","43478.26","Fc","39927.33","Fc","43726.24","Fc","43333.33","Fc","43076.92","Fc","44531.25","Fc","46666.67","Fc","44000.00","Fc","42857.14","Fc","41434.78","Fc","125531.91","Fc","191555.56","Fc","200000.00","Fc","148333.33","Fc"
"231","United States of America","571","Mangoes, mangosteens, guavas","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,"3690.00","","4490.00","","4365.00","","6237.00","","5613.00","","8108.00","","9979.00","","4366.00","","5613.00","","6486.00","","6237.00","","5987.00","","5613.00","","9070.00","","10890.00","","10890.00","","9979.00","","13610.00","","9070.00","","9979.00","","8730.00","","12470.00","","9980.00","","910.00","","2710.00","","3630.00","","2720.00","","2720.00","","2650.00","Im","2365.00","Im","3000.00","F","2747.00","Im","2300.00","F","2600.00","F","2800.00","F","2850.00","F","2800.00","P","2200.00","","1800.00","","953.00","","590.00","","862.00","","900.00","F","890.00","Im"
"231","United States of America","568","Melons, other (inc.cantaloupes)","5312","Area harvested","Ha","52588.00","","55987.00","","52730.00","","53114.00","","48521.00","","45689.00","","47955.00","","50848.00","","55887.00","","49739.00","","45607.00","","44899.00","","43301.00","","33265.00","","35705.00","","36291.00","","38639.00","","47891.00","","45615.00","","42714.00","","42896.00","","55000.00","F","49000.00","F","54000.00","F","59000.00","F","65000.00","F","62000.00","F","56400.00","F","69000.00","F","59000.00","F","53000.00","F","54875.00","","52660.00","","51750.00","","51020.00","","51980.00","","52330.00","","51020.00","","54570.00","","52000.00","","48690.00","","46210.00","","44190.00","","44050.00","","45430.00","","45530.00","","36970.00","","35990.00","","36270.00","","36960.00","","34864.00","","31727.00","","33508.00",""
"231","United States of America","568","Melons, other (inc.cantaloupes)","5419","Yield","Hg/Ha","121505.48","Fc","118122.78","Fc","126520.01","Fc","115067.03","Fc","120920.43","Fc","118746.09","Fc","133518.51","Fc","133111.82","Fc","127164.64","Fc","138733.39","Fc","143425.79","Fc","155092.76","Fc","144087.43","Fc","162332.48","Fc","155660.55","Fc","156057.98","Fc","158389.19","Fc","158484.89","Fc","158062.04","Fc","163763.64","Fc","177172.70","Fc","169927.27","Fc","170816.33","Fc","172592.59","Fc","180677.97","Fc","181384.62","Fc","183516.13","Fc","178191.49","Fc","176478.26","Fc","175050.85","Fc","173811.32","Fc","188883.83","Fc","196209.65","Fc","198801.93","Fc","207095.26","Fc","229588.30","Fc","222491.88","Fc","234521.76","Fc","231773.87","Fc","230769.23","Fc","254267.82","Fc","270012.98","Fc","280755.83","Fc","279021.57","Fc","259522.34","Fc","247208.43","Fc","301452.53","Fc","289672.13","Fc","285960.85","Fc","280313.85","Fc","291535.97","Fc","291567.75","Fc","294277.78","Fc"
"231","United States of America","568","Melons, other (inc.cantaloupes)","5510","Production","tonnes","638973.00","","661334.00","","667140.00","","611167.00","","586718.00","","542539.00","","640288.00","","676847.00","","710685.00","","690046.00","","654122.00","","696351.00","","623913.00","","539999.00","","555786.00","","566350.00","","612000.00","","759000.00","","721000.00","","699500.00","","760000.00","","934600.00","","837000.00","","932000.00","","1066000.00","","1179000.00","","1137800.00","","1005000.00","","1217700.00","","1032800.00","","921200.00","","1036500.00","","1033240.00","","1028800.00","","1056600.00","","1193400.00","","1164300.00","","1196530.00","","1264790.00","","1200000.00","","1238030.00","","1247730.00","","1240660.00","","1229090.00","","1179010.00","","1125540.00","","1114470.00","","1042530.00","","1037180.00","","1036040.00","","1016411.00","","925057.00","","986066.00",""
"231","United States of America","79","Millet","5312","Area harvested","Ha","97000.00","F","99000.00","F","95200.00","F","95000.00","F","99000.00","F","102000.00","F","108000.00","F","128246.00","","117000.00","F","113000.00","F","98500.00","F","98500.00","F","96000.00","F","82000.00","F","78500.00","F","70000.00","F","72000.00","F","59594.00","","76000.00","F","87500.00","F","80850.00","F","80909.00","","96000.00","F","115500.00","F","101000.00","F","126700.00","F","118104.00","","107000.00","F","113000.00","F","120000.00","F","113387.00","Im","120279.00","Im","109999.00","Im","116845.00","Im","126600.00","F","137436.00","Im","135105.00","Im","133000.00","F","218530.00","","149735.00","","236744.00","","111290.00","","250908.00","","240791.00","","208415.00","","192228.00","","210439.00","","186157.00","","107240.00","","146900.00","","136790.00","","82960.00","","258190.00",""
"231","United States of America","79","Millet","5419","Yield","Hg/Ha","11546.39","Fc","11717.17","Fc","12500.00","Fc","12526.32","Fc","12727.27","Fc","12745.10","Fc","12962.96","Fc","13253.36","Fc","13247.86","Fc","13274.34","Fc","13197.97","Fc","13197.97","Fc","12500.00","Fc","12195.12","Fc","12101.91","Fc","12142.86","Fc","12222.22","Fc","12176.39","Fc","11973.68","Fc","13714.29","Fc","13605.44","Fc","13528.16","Fc","13541.67","Fc","13852.81","Fc","13861.39","Fc","14206.79","Fc","15084.25","Fc","14953.27","Fc","15044.25","Fc","15000.00","Fc","14228.44","Fc","16911.60","Fc","13568.49","Fc","17552.06","Fc","15007.90","Fc","16724.00","Fc","17051.85","Fc","15037.59","Fc","18587.38","Fc","10993.56","Fc","18432.57","Fc","7411.81","Fc","10262.25","Fc","14069.55","Fc","14749.95","Fc","11926.72","Fc","18059.72","Fc","17975.20","Fc","18769.12","Fc","17808.71","Fc","15169.24","Fc","8447.93","Fc","16195.24","Fc"
"231","United States of America","79","Millet","5510","Production","tonnes","112000.00","F","116000.00","F","119000.00","F","119000.00","","126000.00","F","130000.00","F","140000.00","F","169969.00","","155000.00","F","150000.00","F","130000.00","F","130000.00","F","120000.00","F","100000.00","F","95000.00","F","85000.00","F","88000.00","F","72564.00","","91000.00","F","120000.00","F","110000.00","F","109455.00","","130000.00","F","160000.00","F","140000.00","F","180000.00","F","178151.00","","160000.00","F","170000.00","F","180000.00","F","161332.00","Im","203411.00","Im","149252.00","Im","205087.00","Im","190000.00","F","229848.00","Im","230379.00","Im","200000.00","F","406190.00","","164612.00","","436380.00","","82486.00","","257488.00","","338782.00","","307411.00","","229265.00","","380047.00","","334621.00","","201280.00","","261610.00","","207500.00","","70084.00","","418145.00",""
